Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-04-20 00:00:00-04:00,279.4442136934501,285.5380579273734,279.2430105448998,279.37713623046875,510100,0.0,0.0
2020-04-21 00:00:00-04:00,274.09782783090424,275.51587034263383,266.9117067552967,269.32623291015625,663700,0.0,0.0
2020-04-22 00:00:00-04:00,277.86324189440523,283.10431869561535,276.16732849627994,282.625244140625,596100,0.0,0.0
2020-04-23 00:00:00-04:00,278.76397984691164,284.72367009364916,276.24404232715693,277.2884216308594,730500,0.0,0.0
2020-04-24 00:00:00-04:00,279.16425025566735,281.6391393934335,275.3892750780202,281.0420837402344,464200,1.458,0.0
2020-04-27 00:00:00-04:00,282.92004966721254,283.8541617389531,279.5399070199476,280.136962890625,689100,0.0,0.0
2020-04-28 00:00:00-04:00,286.5794247269732,286.5794247269732,280.31991908616425,280.6377258300781,532000,0.0,0.0
2020-04-29 00:00:00-04:00,285.33715182501106,293.48416051048366,284.4223186129899,292.4729919433594,968000,0.0,0.0
2020-04-30 00:00:00-04:00,290.2098934933021,290.3736165526116,276.43899444872045,277.75830078125,846300,0.0,0.0
2020-05-01 00:00:00-04:00,273.3573461262952,273.3573461262952,267.9067883943946,268.7349548339844,862800,0.0,0.0
2020-05-04 00:00:00-04:00,269.2550756775738,272.75077388249366,265.74973805869814,272.7026062011719,1036900,0.0,0.0
2020-05-05 00:00:00-04:00,273.8100226508716,282.1592530702525,273.8100226508716,277.6813049316406,821600,0.0,0.0
2020-05-06 00:00:00-04:00,283.01633676330846,284.83639310614296,280.0310282205517,281.0999450683594,552400,0.0,0.0
2020-05-07 00:00:00-04:00,286.9164561939899,289.01579085176894,283.65186942683806,288.5054016113281,570800,0.0,0.0
2020-05-08 00:00:00-04:00,289.11208459680324,293.2433660181522,288.3609451918716,293.1374206542969,680600,0.0,0.0
2020-05-11 00:00:00-04:00,287.5520550739612,294.48564344964063,287.311304865324,293.1278381347656,513600,0.0,0.0
2020-05-12 00:00:00-04:00,294.08119491339994,294.5819447596158,285.27935331813916,285.6549377441406,481700,0.0,0.0
2020-05-13 00:00:00-04:00,287.4460826676498,290.315835464566,279.99246631351343,283.3437194824219,1142300,0.0,0.0
2020-05-14 00:00:00-04:00,275.5819667277786,292.52114818661596,272.82776900926234,291.35589599609375,1296800,0.0,0.0
2020-05-15 00:00:00-04:00,281.9185000267579,285.2601141658925,279.3665536411834,281.7162780761719,957200,0.0,0.0
2020-05-18 00:00:00-04:00,286.6756669844385,295.21747808160137,286.646778140362,293.6092834472656,997000,0.0,0.0
2020-05-19 00:00:00-04:00,292.5788305405512,300.4465284793474,292.492164018735,294.9189147949219,687400,0.0,0.0
2020-05-20 00:00:00-04:00,306.46535407949017,314.1886390241598,305.8008812004986,313.5915832519531,1084900,0.0,0.0
2020-05-21 00:00:00-04:00,310.664039448462,312.4552066886943,305.56011797805456,307.1875915527344,639200,0.0,0.0
2020-05-22 00:00:00-04:00,304.27938762846964,307.6787795414489,302.69044206251925,307.5439453125,365400,0.0,0.0
2020-05-26 00:00:00-04:00,310.5292598607173,313.34123540039917,307.5632300399299,308.02545166015625,540400,0.0,0.0
2020-05-27 00:00:00-04:00,307.18760102419407,307.7750467659564,299.59915038274426,306.74462890625,808100,0.0,0.0
2020-05-28 00:00:00-04:00,309.3736881196473,316.9043330556463,307.59213052178114,308.13140869140625,797900,0.0,0.0
2020-05-29 00:00:00-04:00,313.4086091573066,317.7710014254027,312.24335707779915,317.3183898925781,649500,0.0,0.0
2020-06-01 00:00:00-04:00,311.8966774260061,315.0553186073109,311.5307324508053,314.6412353515625,526100,0.0,0.0
2020-06-02 00:00:00-04:00,319.4177149094697,322.6244944137154,316.6057398432129,322.3452453613281,717200,0.0,0.0
2020-06-03 00:00:00-04:00,327.9113988477423,334.6042365100577,326.3128140563309,333.4871520996094,693900,0.0,0.0
2020-06-04 00:00:00-04:00,334.9798022739,340.3148344268717,334.1612457941208,340.045166015625,884600,0.0,0.0
2020-06-05 00:00:00-04:00,345.717283540866,350.68637114288657,342.9823648244271,344.0031433105469,899200,0.0,0.0
2020-06-08 00:00:00-04:00,337.98436535086347,338.5621716630783,330.4151643765937,336.3280029296875,1001700,0.0,0.0
2020-06-09 00:00:00-04:00,333.7953661305963,340.07415078604134,332.40864248819463,336.40509033203125,737200,0.0,0.0
2020-06-10 00:00:00-04:00,338.0229100670127,340.3437454519702,334.8449898893223,335.0472412109375,997900,0.0,0.0
2020-06-11 00:00:00-04:00,328.9610620430859,332.06192563329773,320.486637810907,320.5733337402344,919300,0.0,0.0
2020-06-12 00:00:00-04:00,333.44865324859927,334.42126403405564,324.77200697882654,330.3766784667969,845000,0.0,0.0
2020-06-15 00:00:00-04:00,325.0223964846473,337.0599060058594,324.1749511122018,337.0599060058594,598200,0.0,0.0
2020-06-16 00:00:00-04:00,338.25399474287997,341.86524735579326,334.19977003821504,339.0243835449219,863900,0.0,0.0
2020-06-17 00:00:00-04:00,348.0092090548962,352.21751754943875,347.0750971697944,349.0010986328125,710400,0.0,0.0
2020-06-18 00:00:00-04:00,346.275859136414,348.41372236209264,343.3290786616213,345.6017761230469,494700,0.0,0.0
2020-06-19 00:00:00-04:00,351.2353121227295,354.51914856207736,346.2854736258173,347.3255310058594,786900,0.0,0.0
2020-06-22 00:00:00-04:00,348.9721886252383,351.4278285862999,346.50690925314206,350.8115234375,554500,0.0,0.0
2020-06-23 00:00:00-04:00,356.8977003123161,358.04367357663887,352.9879195476095,353.0746154785156,604100,0.0,0.0
2020-06-24 00:00:00-04:00,352.06348617266855,353.9605990709223,346.22770322442693,348.20184326171875,613500,0.0,0.0
2020-06-25 00:00:00-04:00,349.05888488903327,353.3538600281656,345.31279784510485,352.9879150390625,465100,0.0,0.0
2020-06-26 00:00:00-04:00,353.8353812512237,354.5769106849712,347.64329308414466,348.37518310546875,493000,0.0,0.0
2020-06-29 00:00:00-04:00,349.5019010620995,351.59162589506735,344.860229784045,351.3123474121094,612800,0.0,0.0
2020-06-30 00:00:00-04:00,348.81811524840947,355.2605922920687,348.7892264029045,354.41314697265625,678600,0.0,0.0
2020-07-01 00:00:00-04:00,354.4131330434436,356.49321800339976,351.7552418076472,353.9894104003906,516600,0.0,0.0
2020-07-02 00:00:00-04:00,359.73851898796573,361.9726875400329,358.63107412269585,359.4111022949219,449400,0.0,0.0
2020-07-06 00:00:00-04:00,371.987909815992,375.0791338391751,369.310769041244,371.1982421875,752900,0.0,0.0
2020-07-07 00:00:00-04:00,371.14044494880227,374.231668809173,367.74105382694137,367.885498046875,410900,0.0,0.0
2020-07-08 00:00:00-04:00,374.4435857046394,377.6407553931328,372.5753912021315,377.42889404296875,599300,0.0,0.0
2020-07-09 00:00:00-04:00,380.81872390462087,381.040195306641,371.8146594642913,380.11572265625,644200,0.0,0.0
2020-07-10 00:00:00-04:00,384.3143310737633,384.42027643955186,377.4481603286865,381.203857421875,667200,0.0,0.0
2020-07-13 00:00:00-04:00,383.1395126928163,387.9641564641462,373.51914338922256,374.24139404296875,1083600,0.0,0.0
2020-07-14 00:00:00-04:00,372.3250225102901,382.84097531138804,371.1501603003627,382.1476135253906,880100,0.0,0.0
2020-07-15 00:00:00-04:00,372.84504803552363,373.3457978923217,358.7274521989847,361.5393981933594,1640300,0.0,0.0
2020-07-16 00:00:00-04:00,360.2585990729565,379.2874745754131,359.02595924531374,370.9671630859375,2240900,0.0,0.0
2020-07-17 00:00:00-04:00,371.1694094873321,372.7294661576614,366.04623792694036,369.3974914550781,1048700,0.0,0.0
2020-07-20 00:00:00-04:00,369.70565162561513,377.9489363671581,367.94334365178554,376.9955749511719,972600,0.0,0.0
2020-07-21 00:00:00-04:00,377.6311932273534,377.7756374870319,368.9834344236464,369.6190185546875,823700,0.0,0.0
2020-07-22 00:00:00-04:00,378.09334611465954,379.95193049099805,375.32953869097935,378.0740966796875,710100,0.0,0.0
2020-07-23 00:00:00-04:00,375.61843605374855,379.6245227565862,367.7603756853009,370.0137939453125,990800,0.0,0.0
2020-07-24 00:00:00-04:00,357.2829814021366,361.2794293499245,353.1998375095453,354.076171875,1628900,0.0,0.0
2020-07-27 00:00:00-04:00,364.0046379357355,369.5900598244002,362.3386654750024,367.6544189453125,1080300,0.0,0.0
2020-07-28 00:00:00-04:00,367.0092517445035,367.61594700184,362.2713038663168,362.43499755859375,502000,0.0,0.0
2020-07-29 00:00:00-04:00,351.49524793879544,352.6123322533791,348.30771804144007,351.1293029785156,1446700,0.0,0.0
2020-07-30 00:00:00-04:00,342.6838154166435,349.39593167574617,341.73042471044164,349.30926513671875,1010400,0.0,0.0
2020-07-31 00:00:00-04:00,348.5581674426537,348.7603893912436,337.7629068154873,340.6326599121094,954900,0.0,0.0
2020-08-03 00:00:00-04:00,347.6625142406119,353.5657134393275,346.5069309934412,353.0456848144531,862400,0.0,0.0
2020-08-04 00:00:00-04:00,354.7984169482085,358.1111424178284,354.5769455483127,356.62811279296875,833400,0.0,0.0
2020-08-05 00:00:00-04:00,357.28292919883444,359.40151328417534,353.1420082070495,354.87542724609375,591300,0.0,0.0
2020-08-06 00:00:00-04:00,354.4324537917756,355.8865944906772,350.70564517598905,355.5688171386719,402100,0.0,0.0
2020-08-07 00:00:00-04:00,357.0228928992655,357.4370055619159,348.9240529687753,352.52569580078125,572500,0.0,0.0
2020-08-10 00:00:00-04:00,351.264161593822,353.20941252133485,346.23729652303973,351.8901062011719,547900,0.0,0.0
2020-08-11 00:00:00-04:00,352.49680716276686,355.7035867694132,347.3158583608854,347.9418029785156,627000,0.0,0.0
2020-08-12 00:00:00-04:00,353.02645415124243,362.1171839102647,352.1116210388104,360.94232177734375,565400,0.0,0.0
2020-08-13 00:00:00-04:00,362.6468347082275,364.1491430200133,359.19930471454063,360.8941955566406,470700,0.0,0.0
2020-08-14 00:00:00-04:00,357.3502890483664,360.30670826898773,355.99248391475385,357.36956787109375,543900,0.0,0.0
2020-08-17 00:00:00-04:00,362.7239659257605,366.42188629765536,362.32913198289833,364.5055236816406,428200,0.0,0.0
2020-08-18 00:00:00-04:00,369.41671273889125,369.77304771150403,363.04165231835066,363.2631530761719,466500,0.0,0.0
2020-08-19 00:00:00-04:00,366.31587074497776,366.3543696154348,360.12375356450246,361.0675048828125,354400,0.0,0.0
2020-08-20 00:00:00-04:00,355.86735788335056,359.56527778227473,354.7502733219378,358.4000549316406,498200,0.0,0.0
2020-08-21 00:00:00-04:00,352.6027214607197,358.36147657008183,352.01530510513476,358.3518371582031,605400,0.0,0.0
2020-08-24 00:00:00-04:00,366.1810911388816,366.71072987692855,360.67272483168153,364.00469970703125,590700,0.0,0.0
2020-08-25 00:00:00-04:00,365.2662338050725,366.7396240234375,362.3483422201357,366.7396240234375,378200,0.0,0.0
2020-08-26 00:00:00-04:00,366.02695498626133,372.3635164384391,366.01731557436636,371.6412658691406,417600,0.0,0.0
2020-08-27 00:00:00-04:00,372.4116481732571,372.4886753017096,359.43038758946057,362.3001403808594,636100,0.0,0.0
2020-08-28 00:00:00-04:00,362.2038729338357,365.8344049262375,360.9327047658576,365.429931640625,490200,0.0,0.0
2020-08-31 00:00:00-04:00,362.01127370052177,364.43802513690423,359.4978263302933,360.33563232421875,533300,0.0,0.0
2020-09-01 00:00:00-04:00,369.8982110821959,372.5849914550781,368.1840708898034,372.5849914550781,634500,0.0,0.0
2020-09-02 00:00:00-04:00,381.02093622849515,386.30780171812205,376.04220868889905,383.7462158203125,904300,0.0,0.0
2020-09-03 00:00:00-04:00,374.7036028321307,374.90582476363284,356.38730950778455,362.24237060546875,1258500,0.0,0.0
2020-09-04 00:00:00-04:00,351.97673992009214,357.2732435303808,339.80439751653745,353.8257141113281,1206300,0.0,0.0
2020-09-08 00:00:00-04:00,332.591569439044,340.31485438140027,330.55001251980656,334.4983215332031,1541000,0.0,0.0
